source,target,weight,time
16,851,1,5
851,688,1,5
688,851,1,5
904,901,1,5
901,904,1,5
904,746,1,5
746,904,1,5
904,840,1,5
840,904,1,5
904,517,1,5
517,904,1,5
870,662,1,5
662,870,1,5
870,778,1,5
778,870,1,5
887,370,1,5
370,887,1,5
887,780,1,5
780,887,1,5
887,792,1,5
792,887,1,5
900,840,1,5
840,900,1,5
900,721,1,5
721,900,1,5
900,629,1,5
629,900,1,5
900,794,1,5
794,900,1,5
900,569,1,5
569,900,1,5
905,674,1,5
674,905,1,5
903,829,1,5
829,903,1,5
903,828,1,5
828,903,1,5
856,774,1,5
774,856,1,5
856,622,1,5
622,856,1,5
856,775,1,5
775,856,1,5
856,766,1,5
766,856,1,5
907,742,1,5
742,907,1,5
891,809,1,5
809,891,1,5
891,822,1,5
822,891,1,5
882,537,1,5
537,882,1,5
882,511,1,5
511,882,1,5
882,584,1,5
584,882,1,5
882,483,1,5
483,882,1,5
882,484,1,5
484,882,1,5
882,357,1,5
357,882,1,5
882,730,1,5
730,882,1,5
882,729,1,5
729,882,1,5
882,731,1,5
731,882,1,5
895,790,1,5
790,895,1,5
847,364,1,5
364,847,1,5
847,617,1,5
617,847,1,5
847,582,1,5
582,847,1,5
847,472,1,5
472,847,1,5
847,861,1,5
861,847,1,5
847,639,1,5
639,847,1,5
847,393,1,5
393,847,1,5
847,762,1,5
762,847,1,5
911,832,1,5
832,911,1,5
911,721,1,5
721,911,1,5
911,795,1,5
795,911,1,5
864,734,1,5
734,864,1,5
864,820,1,5
820,864,1,5
899,840,1,5
840,899,1,5
899,805,1,5
805,899,1,5
899,628,1,5
628,899,1,5
899,693,1,5
693,899,1,5
899,803,1,5
803,899,1,5
899,537,1,5
537,899,1,5
899,507,1,5
507,899,1,5
861,472,1,5
472,861,1,5
861,847,1,5
847,861,1,5
861,639,1,5
639,861,1,5
861,583,1,5
583,861,1,5
861,352,1,5
352,861,1,5
861,364,1,5
364,861,1,5
861,763,1,5
763,861,1,5
861,582,1,5
582,861,1,5
897,370,1,5
370,897,1,5
876,811,1,5
811,876,1,5
876,368,1,5
368,876,1,5
878,695,1,5
695,878,1,5
890,834,1,5
834,890,1,5
890,633,1,5
633,890,1,5
890,778,1,5
778,890,1,5
892,779,1,5
779,892,1,5
892,717,1,5
717,892,1,5
854,771,1,5
771,854,1,5
854,798,1,5
798,854,1,5
854,775,1,5
775,854,1,5
854,602,1,5
602,854,1,5
854,689,1,5
689,854,1,5
894,535,1,5
535,894,1,5
894,577,1,5
577,894,1,5
894,482,1,5
482,894,1,5
894,743,1,5
743,894,1,5
894,636,1,5
636,894,1,5
894,730,1,5
730,894,1,5
850,680,1,5
680,850,1,5
855,797,1,5
797,855,1,5
855,531,1,5
531,855,1,5
846,684,1,5
684,846,1,5
846,765,1,5
765,846,1,5
914,581,1,5
581,914,1,5
916,649,1,5
649,916,1,5
849,393,1,5
393,849,1,5
853,691,1,5
691,853,1,5
860,577,1,5
577,860,1,5
860,495,1,5
495,860,1,5
860,378,1,5
378,860,1,5
877,343,1,5
343,877,1,5
877,409,1,5
409,877,1,5
877,634,1,5
634,877,1,5
877,790,1,5
790,877,1,5
863,806,1,5
806,863,1,5
863,781,1,5
781,863,1,5
863,808,1,5
808,863,1,5
863,739,1,5
739,863,1,5
909,582,1,5
582,909,1,5
909,839,1,5
839,909,1,5
909,691,1,5
691,909,1,5
909,766,1,5
766,909,1,5
909,639,1,5
639,909,1,5
881,727,1,5
727,881,1,5
881,721,1,5
721,881,1,5
881,795,1,5
795,881,1,5
881,793,1,5
793,881,1,5
881,741,1,5
741,881,1,5
912,837,1,5
837,912,1,5
917,815,1,5
815,917,1,5
917,537,1,5
537,917,1,5
874,584,1,5
584,874,1,5
874,646,1,5
646,874,1,5
906,514,1,5
514,906,1,5
906,741,1,5
741,906,1,5
906,495,1,5
495,906,1,5
906,669,1,5
669,906,1,5
918,466,1,5
466,918,1,5
918,358,1,5
358,918,1,5
918,547,1,5
547,918,1,5
918,647,1,5
647,918,1,5
918,578,1,5
578,918,1,5
862,822,1,5
822,862,1,5
862,708,1,5
708,862,1,5
867,693,1,5
693,867,1,5
867,335,1,5
335,867,1,5
872,724,1,5
724,872,1,5
872,657,1,5
657,872,1,5
872,566,1,5
566,872,1,5
872,375,1,5
375,872,1,5
872,796,1,5
796,872,1,5
872,663,1,5
663,872,1,5
893,758,1,5
758,893,1,5
893,782,1,5
782,893,1,5
901,489,1,5
489,901,1,5
901,346,1,5
346,901,1,5
901,904,1,5
904,901,1,5
901,441,1,5
441,901,1,5
901,840,1,5
840,901,1,5
886,786,1,5
786,886,1,5
886,669,1,5
669,886,1,5
886,792,1,5
792,886,1,5
886,556,1,5
556,886,1,5
886,495,1,5
495,886,1,5
886,726,1,5
726,886,1,5
886,793,1,5
793,886,1,5
886,640,1,5
640,886,1,5
842,606,1,5
606,842,1,5
842,604,1,5
604,842,1,5
842,602,1,5
602,842,1,5
842,767,1,5
767,842,1,5
842,531,1,5
531,842,1,5
842,607,1,5
607,842,1,5
908,656,1,5
656,908,1,5
908,758,1,5
758,908,1,5
885,482,1,5
482,885,1,5
885,483,1,5
483,885,1,5
885,335,1,5
335,885,1,5
885,818,1,5
818,885,1,5
915,797,1,5
797,915,1,5
915,603,1,5
603,915,1,5
915,382,1,5
382,915,1,5
884,514,1,5
514,884,1,5
884,378,1,5
378,884,1,5
884,409,1,5
409,884,1,5
884,584,1,5
584,884,1,5
884,790,1,5
790,884,1,5
884,877,1,5
877,884,1,5
871,661,1,5
661,871,1,5
871,808,1,5
808,871,1,5
871,734,1,5
734,871,1,5
871,779,1,5
779,871,1,5
871,565,1,5
565,871,1,5
865,581,1,5
581,865,1,5
865,649,1,5
649,865,1,5
888,709,1,5
709,888,1,5
913,531,1,5
531,913,1,5
902,829,1,5
829,902,1,5
902,746,1,5
746,902,1,5
873,833,1,5
833,873,1,5
873,657,1,5
657,873,1,5
873,795,1,5
795,873,1,5
873,794,1,5
794,873,1,5
873,727,1,5
727,873,1,5
873,721,1,5
721,873,1,5
873,666,1,5
666,873,1,5
873,659,1,5
659,873,1,5
873,838,1,5
838,873,1,5
873,805,1,5
805,873,1,5
873,593,1,5
593,873,1,5
873,744,1,5
744,873,1,5
848,604,1,5
604,848,1,5
848,762,1,5
762,848,1,5
848,393,1,5
393,848,1,5
910,684,1,5
684,910,1,5
251,661,1,5
661,251,1,5
858,709,1,5
709,858,1,5
858,812,1,5
812,858,1,5
889,821,1,5
821,889,1,5
889,701,1,5
701,889,1,5
845,611,1,5
611,845,1,5
845,393,1,5
393,845,1,5
896,636,1,5
636,896,1,5
896,731,1,5
731,896,1,5
896,730,1,5
730,896,1,5
896,483,1,5
483,896,1,5
896,825,1,5
825,896,1,5
896,818,1,5
818,896,1,5
896,652,1,5
652,896,1,5
859,430,1,5
430,859,1,5
859,721,1,5
721,859,1,5
859,651,1,5
651,859,1,5
859,481,1,5
481,859,1,5
859,524,1,5
524,859,1,5
859,335,1,5
335,859,1,5
859,730,1,5
730,859,1,5
859,581,1,5
581,859,1,5
868,787,1,5
787,868,1,5
868,825,1,5
825,868,1,5
852,797,1,5
797,852,1,5
852,600,1,5
600,852,1,5
970,734,1,5
734,970,1,5
970,892,1,5
892,970,1,5
970,251,1,5
251,970,1,5
934,764,1,5
764,934,1,5
979,894,1,5
894,979,1,5
957,647,1,5
647,957,1,5
996,430,1,5
430,996,1,5
996,884,1,5
884,996,1,5
996,603,1,5
603,996,1,5
996,382,1,5
382,996,1,5
996,611,1,5
611,996,1,5
956,648,1,5
648,956,1,5
956,790,1,5
790,956,1,5
956,556,1,5
556,956,1,5
956,957,1,5
957,956,1,5
956,813,1,5
813,956,1,5
956,895,1,5
895,956,1,5
956,916,1,5
916,956,1,5
956,357,1,5
357,956,1,5
919,611,1,5
611,919,1,5
937,746,1,5
746,937,1,5
937,829,1,5
829,937,1,5
937,840,1,5
840,937,1,5
937,902,1,5
902,937,1,5
937,904,1,5
904,937,1,5
971,661,1,5
661,971,1,5
971,725,1,5
725,971,1,5
974,860,1,5
860,974,1,5
974,577,1,5
577,974,1,5
974,483,1,5
483,974,1,5
974,858,1,5
858,974,1,5
974,584,1,5
584,974,1,5
974,882,1,5
882,974,1,5
974,634,1,5
634,974,1,5
974,894,1,5
894,974,1,5
982,704,1,5
704,982,1,5
982,863,1,5
863,982,1,5
982,900,1,5
900,982,1,5
982,873,1,5
873,982,1,5
982,822,1,5
822,982,1,5
982,662,1,5
662,982,1,5
982,778,1,5
778,982,1,5
982,717,1,5
717,982,1,5
975,858,1,5
858,975,1,5
975,812,1,5
812,975,1,5
975,370,1,5
370,975,1,5
975,897,1,5
897,975,1,5
975,699,1,5
699,975,1,5
998,634,1,5
634,998,1,5
987,667,1,5
667,987,1,5
966,720,1,5
720,966,1,5
966,504,1,5
504,966,1,5
997,752,1,5
752,997,1,5
997,771,1,5
771,997,1,5
997,364,1,5
364,997,1,5
997,707,1,5
707,997,1,5
976,375,1,5
375,976,1,5
976,720,1,5
720,976,1,5
976,708,1,5
708,976,1,5
958,805,1,5
805,958,1,5
958,878,1,5
878,958,1,5
958,649,1,5
649,958,1,5
954,662,1,5
662,954,1,5
954,778,1,5
778,954,1,5
942,487,1,5
487,942,1,5
942,648,1,5
648,942,1,5
942,646,1,5
646,942,1,5
924,849,1,5
849,924,1,5
924,429,1,5
429,924,1,5
924,764,1,5
764,924,1,5
924,393,1,5
393,924,1,5
949,792,1,5
792,949,1,5
949,826,1,5
826,949,1,5
949,645,1,5
645,949,1,5
927,684,1,5
684,927,1,5
927,846,1,5
846,927,1,5
936,805,1,5
805,936,1,5
969,411,1,5
411,969,1,5
977,782,1,5
782,977,1,5
984,901,1,5
901,984,1,5
995,897,1,5
897,995,1,5
995,860,1,5
860,995,1,5
972,871,1,5
871,972,1,5
972,565,1,5
565,972,1,5
921,364,1,5
364,921,1,5
921,679,1,5
679,921,1,5
921,631,1,5
631,921,1,5
921,747,1,5
747,921,1,5
921,602,1,5
602,921,1,5
921,606,1,5
606,921,1,5
921,762,1,5
762,921,1,5
921,393,1,5
393,921,1,5
940,679,1,5
679,940,1,5
940,606,1,5
606,940,1,5
940,769,1,5
769,940,1,5
988,368,1,5
368,988,1,5
986,411,1,5
411,986,1,5
950,645,1,5
645,950,1,5
994,836,1,5
836,994,1,5
994,551,1,5
551,994,1,5
994,470,1,5
470,994,1,5
994,548,1,5
548,994,1,5
994,640,1,5
640,994,1,5
955,649,1,5
649,955,1,5
983,874,1,5
874,983,1,5
983,653,1,5
653,983,1,5
983,584,1,5
584,983,1,5
968,339,1,5
339,968,1,5
960,816,1,5
816,960,1,5
960,781,1,5
781,960,1,5
960,863,1,5
863,960,1,5
960,779,1,5
779,960,1,5
960,832,1,5
832,960,1,5
960,565,1,5
565,960,1,5
960,890,1,5
890,960,1,5
960,776,1,5
776,960,1,5
931,602,1,5
602,931,1,5
931,687,1,5
687,931,1,5
931,775,1,5
775,931,1,5
993,581,1,5
581,993,1,5
993,824,1,5
824,993,1,5
952,577,1,5
577,952,1,5
952,818,1,5
818,952,1,5
953,334,1,5
334,953,1,5
953,787,1,5
787,953,1,5
953,370,1,5
370,953,1,5
953,482,1,5
482,953,1,5
953,335,1,5
335,953,1,5
953,579,1,5
579,953,1,5
953,731,1,5
731,953,1,5
953,791,1,5
791,953,1,5
953,896,1,5
896,953,1,5
926,686,1,5
686,926,1,5
926,722,1,5
722,926,1,5
926,690,1,5
690,926,1,5
926,345,1,5
345,926,1,5
929,690,1,5
690,929,1,5
929,606,1,5
606,929,1,5
978,500,1,5
500,978,1,5
978,709,1,5
709,978,1,5
978,976,1,5
976,978,1,5
925,680,1,5
680,925,1,5
925,690,1,5
690,925,1,5
925,767,1,5
767,925,1,5
999,912,1,5
912,999,1,5
999,837,1,5
837,999,1,5
963,663,1,5
663,963,1,5
963,738,1,5
738,963,1,5
963,740,1,5
740,963,1,5
963,796,1,5
796,963,1,5
963,502,1,5
502,963,1,5
963,708,1,5
708,963,1,5
938,904,1,5
904,938,1,5
947,880,1,5
880,947,1,5
920,603,1,5
603,920,1,5
965,963,1,5
963,965,1,5
1001,907,1,5
907,1001,1,5
1001,334,1,5
334,1001,1,5
1001,581,1,5
581,1001,1,5
1001,887,1,5
887,1001,1,5
959,899,1,5
899,959,1,5
959,537,1,5
537,959,1,5
959,866,1,5
866,959,1,5
948,875,1,5
875,948,1,5
945,862,1,5
862,945,1,5
1000,632,1,5
632,1000,1,5
967,909,1,5
909,967,1,5
967,595,1,5
595,967,1,5
967,839,1,5
839,967,1,5
967,545,1,5
545,967,1,5
967,521,1,5
521,967,1,5
967,586,1,5
586,967,1,5
923,848,1,5
848,923,1,5
923,370,1,5
370,923,1,5
923,847,1,5
847,923,1,5
923,335,1,5
335,923,1,5
962,407,1,5
407,962,1,5
962,800,1,5
800,962,1,5
962,890,1,5
890,962,1,5
964,432,1,5
432,964,1,5
964,809,1,5
809,964,1,5
964,530,1,5
530,964,1,5
964,718,1,5
718,964,1,5
964,873,1,5
873,964,1,5
964,642,1,5
642,964,1,5
964,719,1,5
719,964,1,5
964,397,1,5
397,964,1,5
964,375,1,5
375,964,1,5
964,794,1,5
794,964,1,5
943,809,1,5
809,943,1,5
943,738,1,5
738,943,1,5
943,822,1,5
822,943,1,5
943,806,1,5
806,943,1,5
951,860,1,5
860,951,1,5
951,882,1,5
882,951,1,5
951,537,1,5
537,951,1,5
951,424,1,5
424,951,1,5
951,743,1,5
743,951,1,5
951,858,1,5
858,951,1,5
951,535,1,5
535,951,1,5
951,535,1,5
535,951,1,5
951,730,1,5
730,951,1,5
951,700,1,5
700,951,1,5
951,482,1,5
482,951,1,5
922,764,1,5
764,922,1,5
922,563,1,5
563,922,1,5
922,531,1,5
531,922,1,5
941,865,1,5
865,941,1,5
941,581,1,5
581,941,1,5
928,602,1,5
602,928,1,5
928,413,1,5
413,928,1,5
939,938,1,5
938,939,1,5
981,740,1,5
740,981,1,5
981,556,1,5
556,981,1,5
981,648,1,5
648,981,1,5
989,902,1,5
902,989,1,5
989,829,1,5
829,989,1,5
989,901,1,5
901,989,1,5
973,860,1,5
860,973,1,5
973,787,1,5
787,973,1,5
973,897,1,5
897,973,1,5
973,793,1,5
793,973,1,5
973,858,1,5
858,973,1,5
973,887,1,5
887,973,1,5
973,370,1,5
370,973,1,5
973,699,1,5
699,973,1,5
973,780,1,5
780,973,1,5
944,738,1,5
738,944,1,5
930,771,1,5
771,930,1,5
930,775,1,5
775,930,1,5
930,798,1,5
798,930,1,5
930,602,1,5
602,930,1,5
930,854,1,5
854,930,1,5
930,689,1,5
689,930,1,5
961,781,1,5
781,961,1,5
935,713,1,5
713,935,1,5
992,347,1,5
347,992,1,5
992,668,1,5
668,992,1,5
946,511,1,5
511,946,1,5
946,490,1,5
490,946,1,5
946,878,1,5
878,946,1,5
946,478,1,5
478,946,1,5
946,951,1,5
951,946,1,5
946,476,1,5
476,946,1,5
946,695,1,5
695,946,1,5
946,872,1,5
872,946,1,5
946,663,1,5
663,946,1,5
946,566,1,5
566,946,1,5
946,796,1,5
796,946,1,5
946,657,1,5
657,946,1,5
946,840,1,5
840,946,1,5
1061,701,1,6
701,1061,1,6
1068,748,1,6
748,1068,1,6
1052,900,1,6
900,1052,1,6
1052,491,1,6
491,1052,1,6
1052,569,1,6
569,1052,1,6
1052,508,1,6
508,1052,1,6
1052,873,1,6
873,1052,1,6
1053,715,1,6
715,1053,1,6
1053,840,1,6
840,1053,1,6
1053,721,1,6
721,1053,1,6
1053,357,1,6
357,1053,1,6
1053,517,1,6
517,1053,1,6
1053,901,1,6
901,1053,1,6
1042,563,1,6
563,1042,1,6
1063,734,1,6
734,1063,1,6
1063,820,1,6
820,1063,1,6
1063,864,1,6
864,1063,1,6
1049,746,1,6
746,1049,1,6
1049,939,1,6
939,1049,1,6
1064,701,1,6
701,1064,1,6
1064,727,1,6
727,1064,1,6
1064,776,1,6
776,1064,1,6
1064,703,1,6
703,1064,1,6
1064,565,1,6
565,1064,1,6
1064,702,1,6
702,1064,1,6
1064,960,1,6
960,1064,1,6
1064,832,1,6
832,1064,1,6
1064,661,1,6
661,1064,1,6
1064,778,1,6
778,1064,1,6
1051,563,1,6
563,1051,1,6
1051,898,1,6
898,1051,1,6
1051,879,1,6
879,1051,1,6
1051,649,1,6
649,1051,1,6
1051,712,1,6
712,1051,1,6
1032,720,1,6
720,1032,1,6
1032,642,1,6
642,1032,1,6
1032,375,1,6
375,1032,1,6
1032,708,1,6
708,1032,1,6
1032,718,1,6
718,1032,1,6
1032,719,1,6
719,1032,1,6
1079,684,1,6
684,1079,1,6
1079,615,1,6
615,1079,1,6
1079,507,1,6
507,1079,1,6
1071,987,1,6
987,1071,1,6
1048,813,1,6
813,1048,1,6
1048,712,1,6
712,1048,1,6
1048,649,1,6
649,1048,1,6
1020,770,1,6
770,1020,1,6
1067,716,1,6
716,1067,1,6
1067,507,1,6
507,1067,1,6
1067,901,1,6
901,1067,1,6
1067,803,1,6
803,1067,1,6
1067,899,1,6
899,1067,1,6
1067,805,1,6
805,1067,1,6
1067,693,1,6
693,1067,1,6
1004,602,1,6
602,1004,1,6
1043,627,1,6
627,1043,1,6
1035,1036,1,6
1036,1035,1,6
1035,900,1,6
900,1035,1,6
1035,573,1,6
573,1035,1,6
1035,727,1,6
727,1035,1,6
1035,795,1,6
795,1035,1,6
1035,721,1,6
721,1035,1,6
1035,808,1,6
808,1035,1,6
1035,1235,1,6
1235,1035,1,6
1035,778,1,6
778,1035,1,6
1036,1035,1,6
1035,1036,1,6
1036,778,1,6
778,1036,1,6
1036,808,1,6
808,1036,1,6
1074,992,1,6
992,1074,1,6
1055,979,1,6
979,1055,1,6
1055,980,1,6
980,1055,1,6
1013,775,1,6
775,1013,1,6
1013,798,1,6
798,1013,1,6
1013,526,1,6
526,1013,1,6
1045,626,1,6
626,1045,1,6
1045,866,1,6
866,1045,1,6
1057,500,1,6
500,1057,1,6
1057,978,1,6
978,1057,1,6
1057,975,1,6
975,1057,1,6
1057,965,1,6
965,1057,1,6
1030,740,1,6
740,1030,1,6
1030,977,1,6
977,1030,1,6
1015,603,1,6
603,1015,1,6
1022,758,1,6
758,1022,1,6
1022,820,1,6
820,1022,1,6
1041,875,1,6
875,1041,1,6
1041,880,1,6
880,1041,1,6
1041,947,1,6
947,1041,1,6
1041,948,1,6
948,1041,1,6
1041,971,1,6
971,1041,1,6
1003,687,1,6
687,1003,1,6
1003,932,1,6
932,1003,1,6
1003,607,1,6
607,1003,1,6
1003,602,1,6
602,1003,1,6
1003,606,1,6
606,1003,1,6
1023,557,1,6
557,1023,1,6
1023,716,1,6
716,1023,1,6
1023,803,1,6
803,1023,1,6
1023,628,1,6
628,1023,1,6
1023,899,1,6
899,1023,1,6
1040,948,1,6
948,1040,1,6
1040,880,1,6
880,1040,1,6
1040,875,1,6
875,1040,1,6
1040,971,1,6
971,1040,1,6
1066,863,1,6
863,1066,1,6
1066,954,1,6
954,1066,1,6
1002,382,1,6
382,1002,1,6
1002,931,1,6
931,1002,1,6
1002,601,1,6
601,1002,1,6
1028,602,1,6
602,1028,1,6
1028,849,1,6
849,1028,1,6
1028,535,1,6
535,1028,1,6
1029,725,1,6
725,1029,1,6
1033,979,1,6
979,1033,1,6
1056,965,1,6
965,1056,1,6
1007,606,1,6
606,1007,1,6
1007,604,1,6
604,1007,1,6
1034,792,1,6
792,1034,1,6
1034,806,1,6
806,1034,1,6
1034,863,1,6
863,1034,1,6
1046,946,1,6
946,1046,1,6
1084,824,1,6
824,1084,1,6
1054,984,1,6
984,1054,1,6
1054,805,1,6
805,1054,1,6
1054,956,1,6
956,1054,1,6
1054,987,1,6
987,1054,1,6
1054,182,1,6
182,1054,1,6
1054,507,1,6
507,1054,1,6
1054,872,1,6
872,1054,1,6
1054,958,1,6
958,1054,1,6
1031,499,1,6
499,1031,1,6
1026,952,1,6
952,1026,1,6
1026,481,1,6
481,1026,1,6
1026,589,1,6
589,1026,1,6
1026,952,1,6
952,1026,1,6
1073,884,1,6
884,1073,1,6
1073,988,1,6
988,1073,1,6
1073,828,1,6
828,1073,1,6
1073,877,1,6
877,1073,1,6
1069,537,1,6
537,1069,1,6
1069,712,1,6
712,1069,1,6
1005,684,1,6
684,1005,1,6
1005,429,1,6
429,1005,1,6
1005,393,1,6
393,1005,1,6
1005,678,1,6
678,1005,1,6
1005,682,1,6
682,1005,1,6
1005,615,1,6
615,1005,1,6
1005,765,1,6
765,1005,1,6
1039,975,1,6
975,1039,1,6
1039,812,1,6
812,1039,1,6
1039,370,1,6
370,1039,1,6
1039,897,1,6
897,1039,1,6
1027,577,1,6
577,1027,1,6
1027,482,1,6
482,1027,1,6
1027,884,1,6
884,1027,1,6
1027,730,1,6
730,1027,1,6
1027,894,1,6
894,1027,1,6
1027,743,1,6
743,1027,1,6
1070,684,1,6
684,1070,1,6
1070,904,1,6
904,1070,1,6
1065,871,1,6
871,1065,1,6
1065,869,1,6
869,1065,1,6
1065,701,1,6
701,1065,1,6
1065,653,1,6
653,1065,1,6
1065,982,1,6
982,1065,1,6
1065,779,1,6
779,1065,1,6
1065,565,1,6
565,1065,1,6
1019,761,1,6
761,1019,1,6
1019,678,1,6
678,1019,1,6
1019,760,1,6
760,1019,1,6
1019,922,1,6
922,1019,1,6
1019,923,1,6
923,1019,1,6
1019,610,1,6
610,1019,1,6
1019,620,1,6
620,1019,1,6
1019,933,1,6
933,1019,1,6
1012,959,1,6
959,1012,1,6
1012,921,1,6
921,1012,1,6
1010,678,1,6
678,1010,1,6
1010,607,1,6
607,1010,1,6
1010,393,1,6
393,1010,1,6
1038,535,1,6
535,1038,1,6
1038,424,1,6
424,1038,1,6
1038,588,1,6
588,1038,1,6
1038,886,1,6
886,1038,1,6
1038,741,1,6
741,1038,1,6
1083,512,1,6
512,1083,1,6
1047,563,1,6
563,1047,1,6
1047,712,1,6
712,1047,1,6
1047,649,1,6
649,1047,1,6
1075,554,1,6
554,1075,1,6
1008,922,1,6
922,1008,1,6
1062,714,1,6
714,1062,1,6
1006,678,1,6
678,1006,1,6
1014,583,1,6
583,1014,1,6
1014,531,1,6
531,1014,1,6
1014,855,1,6
855,1014,1,6
1014,382,1,6
382,1014,1,6
1014,353,1,6
353,1014,1,6
1014,364,1,6
364,1014,1,6
1014,605,1,6
605,1014,1,6
1014,352,1,6
352,1014,1,6
1059,864,1,6
864,1059,1,6
1081,537,1,6
537,1081,1,6
1081,790,1,6
790,1081,1,6
1081,877,1,6
877,1081,1,6
1025,778,1,6
778,1025,1,6
1024,740,1,6
740,1024,1,6
1024,660,1,6
660,1024,1,6
1024,808,1,6
808,1024,1,6
1024,779,1,6
779,1024,1,6
1024,717,1,6
717,1024,1,6
1024,806,1,6
806,1024,1,6
1024,1025,1,6
1025,1024,1,6
1024,739,1,6
739,1024,1,6
1024,704,1,6
704,1024,1,6
1058,949,1,6
949,1058,1,6
1058,645,1,6
645,1058,1,6
1050,537,1,6
537,1050,1,6
1050,592,1,6
592,1050,1,6
1050,959,1,6
959,1050,1,6
1037,370,1,6
370,1037,1,6
1037,895,1,6
895,1037,1,6
1072,908,1,6
908,1072,1,6
1044,627,1,6
627,1044,1,6
1016,764,1,6
764,1016,1,6
1016,429,1,6
429,1016,1,6
1009,429,1,6
429,1009,1,6
1009,393,1,6
393,1009,1,6
1078,784,1,6
784,1078,1,6
1011,604,1,6
604,1011,1,6
1011,849,1,6
849,1011,1,6
1136,990,1,6
990,1136,1,6
1132,1031,1,6
1031,1132,1,6
1132,1053,1,6
1053,1132,1,6
1132,879,1,6
879,1132,1,6
1132,803,1,6
803,1132,1,6
1132,959,1,6
959,1132,1,6
1132,901,1,6
901,1132,1,6
1132,899,1,6
899,1132,1,6
1132,499,1,6
499,1132,1,6
1132,553,1,6
553,1132,1,6
1116,871,1,6
871,1116,1,6
1116,701,1,6
701,1116,1,6
1116,982,1,6
982,1116,1,6
1116,779,1,6
779,1116,1,6
1116,565,1,6
565,1116,1,6
1160,691,1,6
691,1160,1,6
1160,603,1,6
603,1160,1,6
1160,523,1,6
523,1160,1,6
1160,765,1,6
765,1160,1,6
1153,810,1,6
810,1153,1,6
1153,895,1,6
895,1153,1,6
1153,514,1,6
514,1153,1,6
1153,378,1,6
378,1153,1,6
1153,409,1,6
409,1153,1,6
1153,790,1,6
790,1153,1,6
1124,251,1,6
251,1124,1,6
1124,970,1,6
970,1124,1,6
1124,892,1,6
892,1124,1,6
1100,601,1,6
601,1100,1,6
1100,542,1,6
542,1100,1,6
1155,701,1,6
701,1155,1,6
1155,1064,1,6
1064,1155,1,6
1155,778,1,6
778,1155,1,6
1155,776,1,6
776,1155,1,6
1181,907,1,6
907,1181,1,6
1159,998,1,6
998,1159,1,6
1159,132,1,6
132,1159,1,6
1169,759,1,6
759,1169,1,6
1118,882,1,6
882,1118,1,6
1118,1051,1,6
1051,1118,1,6
1118,876,1,6
876,1118,1,6
1101,1003,1,6
1003,1101,1,6
1101,393,1,6
393,1101,1,6
1101,1006,1,6
1006,1101,1,6
1101,601,1,6
601,1101,1,6
1101,633,1,6
633,1101,1,6
1134,701,1,6
701,1134,1,6
1134,1024,1,6
1024,1134,1,6
1134,1025,1,6
1025,1134,1,6
1088,612,1,6
612,1088,1,6
1089,797,1,6
797,1089,1,6
1089,799,1,6
799,1089,1,6
1157,563,1,6
563,1157,1,6
1097,762,1,6
762,1097,1,6
1097,393,1,6
393,1097,1,6
1178,1083,1,6
1083,1178,1,6
1162,375,1,6
375,1162,1,6
1105,1006,1,6
1006,1105,1,6
1173,537,1,6
537,1173,1,6
1154,877,1,6
877,1154,1,6
1154,409,1,6
409,1154,1,6
1154,884,1,6
884,1154,1,6
1154,790,1,6
790,1154,1,6
1154,368,1,6
368,1154,1,6
1127,1036,1,6
1036,1127,1,6
1127,886,1,6
886,1127,1,6
1127,1035,1,6
1035,1127,1,6
1127,1022,1,6
1022,1127,1,6
1127,980,1,6
980,1127,1,6
1156,816,1,6
816,1156,1,6
1156,776,1,6
776,1156,1,6
1156,703,1,6
703,1156,1,6
1156,701,1,6
701,1156,1,6
1156,778,1,6
778,1156,1,6
1128,363,1,6
363,1128,1,6
1128,712,1,6
712,1128,1,6
1128,780,1,6
780,1128,1,6
1128,916,1,6
916,1128,1,6
1128,375,1,6
375,1128,1,6
1128,963,1,6
963,1128,1,6
1128,965,1,6
965,1128,1,6
1180,1060,1,6
1060,1180,1,6
1172,908,1,6
908,1172,1,6
1172,1072,1,6
1072,1172,1,6
1094,765,1,6
765,1094,1,6
1094,1012,1,6
1012,1094,1,6
1137,409,1,6
409,1137,1,6
1137,810,1,6
810,1137,1,6
1143,563,1,6
563,1143,1,6
1143,416,1,6
416,1143,1,6
1143,1042,1,6
1042,1143,1,6
1120,357,1,6
357,1120,1,6
1138,701,1,6
701,1138,1,6
1138,624,1,6
624,1138,1,6
1138,776,1,6
776,1138,1,6
1138,1064,1,6
1064,1138,1,6
1138,662,1,6
662,1138,1,6
1138,778,1,6
778,1138,1,6
1117,803,1,6
803,1117,1,6
1117,899,1,6
899,1117,1,6
1117,959,1,6
959,1117,1,6
1117,1120,1,6
1120,1117,1,6
1126,1022,1,6
1022,1126,1,6
1126,1025,1,6
1025,1126,1,6
1126,1024,1,6
1024,1126,1,6
1126,740,1,6
740,1126,1,6
1098,1009,1,6
1009,1098,1,6
1098,1016,1,6
1016,1098,1,6
1098,849,1,6
849,1098,1,6
1098,393,1,6
393,1098,1,6
1090,487,1,6
487,1090,1,6
1090,942,1,6
942,1090,1,6
1090,847,1,6
847,1090,1,6
1111,1082,1,6
1082,1111,1,6
1111,1068,1,6
1068,1111,1,6
1135,537,1,6
537,1135,1,6
1161,693,1,6
